RollingAvgWindow,PositiveDiffMAThreshold,NegativeDiffMAThreshold,FixedOrderQuantity,PnL
1,28.80000,-33.60000,100,1690421.90351
1,27.80000,-35.80000,100,1690388.22945
1,27.20000,-32.00000,100,1690382.73962
1,25.60000,-35.80000,100,1690314.97130
1,29.40000,-36.00000,100,1690291.88945
1,29.80000,-37.00000,100,1690284.78233
1,28.40000,-34.20000,100,1690220.54574
1,28.00000,-33.80000,100,1690204.71930
1,28.40000,-32.60000,100,1690199.03341
1,28.40000,-33.20000,100,1690172.03788
1,27.00000,-32.00000,100,1690141.22790
1,25.80000,-31.60000,100,1690092.20983
1,26.40000,-32.00000,100,1690065.47942
1,27.80000,-32.20000,100,1689945.04851
1,28.00000,-34.80000,100,1689912.06775
1,28.60000,-34.80000,100,1689849.41980
1,28.60000,-33.60000,100,1689795.60761
1,25.00000,-31.80000,100,1689790.67331
1,29.80000,-36.80000,100,1689761.28337
1,25.20000,-35.80000,100,1689660.58660
1,27.80000,-35.60000,100,1689493.33609
1,25.60000,-35.60000,100,1689420.07793
1,29.40000,-37.00000,100,1689411.28094
1,27.60000,-35.40000,100,1689306.12162
1,28.00000,-33.00000,100,1689215.98901
1,28.20000,-34.40000,100,1689213.67114
1,25.80000,-31.80000,100,1689158.75869
1,28.80000,-36.40000,100,1689115.58536
1,26.20000,-32.00000,100,1689023.14703
1,25.40000,-34.00000,100,1688948.71136
1,29.00000,-36.00000,100,1688895.95868
1,29.40000,-36.80000,100,1688887.78198
1,27.40000,-35.80000,100,1688856.94294
1,25.20000,-35.60000,100,1688765.69324
1,28.00000,-33.40000,100,1688617.48463
1,28.00000,-34.40000,100,1688574.62225
1,29.20000,-36.60000,100,1688540.91949
1,28.60000,-36.40000,100,1688489.28946
1,27.40000,-32.20000,100,1688413.76200
1,25.40000,-35.00000,100,1688334.56733
1,25.40000,-35.20000,100,1688193.85827
1,29.20000,-36.00000,100,1688122.05587
1,26.80000,-35.80000,100,1688091.55658
1,25.40000,-34.60000,100,1688038.86729
1,27.40000,-35.60000,100,1687962.04957
1,25.60000,-32.20000,100,1687879.78407
1,28.40000,-34.40000,100,1687863.10246
1,26.60000,-35.80000,100,1687812.69235
1,28.80000,-36.20000,100,1687752.26538
1,27.80000,-35.40000,100,1687741.38776
1,26.80000,-32.20000,100,1687736.55448
1,28.40000,-34.80000,100,1687693.97864
1,25.60000,-35.40000,100,1687668.12961
1,26.60000,-32.20000,100,1687457.69024
1,28.00000,-32.60000,100,1687419.78426
1,29.20000,-37.00000,100,1687241.44736
1,25.20000,-32.20000,100,1687225.39938
1,27.60000,-35.20000,100,1687197.01545
1,26.80000,-35.60000,100,1687196.66322
1,28.20000,-33.60000,100,1687161.58258
1,28.60000,-36.20000,100,1687125.96948
1,25.20000,-35.40000,100,1687013.74491
1,29.00000,-36.60000,100,1686975.47830
1,26.60000,-35.60000,100,1686917.79898
1,28.00000,-33.20000,100,1686877.89152
1,25.00000,-32.00000,100,1686849.28305
1,28.40000,-33.60000,100,1686833.52468
1,29.20000,-36.80000,100,1686717.94841
1,28.20000,-36.40000,100,1686502.35690
1,27.60000,-34.00000,100,1686416.19676
1,25.40000,-34.20000,100,1686319.08456
1,25.80000,-32.00000,100,1686217.36843
1,27.40000,-35.40000,100,1686210.10125
1,26.00000,-32.20000,100,1686101.19606
1,25.60000,-34.00000,100,1686033.88408
1,26.40000,-35.80000,100,1686018.80196
1,27.20000,-32.20000,100,1685981.06006
1,26.00000,-35.80000,100,1685942.04798
1,28.00000,-36.40000,100,1685863.30801
1,27.00000,-32.20000,100,1685739.54834
1,29.00000,-37.00000,100,1685676.00617
1,26.40000,-32.20000,100,1685663.79986
1,27.60000,-35.00000,100,1685658.71204
1,27.80000,-35.20000,100,1685632.28159
1,26.80000,-35.40000,100,1685444.71489
1,25.60000,-35.00000,100,1685419.74005
1,25.00000,-35.80000,100,1685399.15284
1,25.20000,-34.00000,100,1685379.49939
1,25.60000,-35.20000,100,1685279.03099
1,25.40000,-33.80000,100,1685194.23413
1,26.60000,-35.40000,100,1685165.85066
1,29.00000,-36.80000,100,1685152.50721
1,28.20000,-36.20000,100,1685139.03692
1,25.60000,-34.60000,100,1685124.04001
1,26.40000,-35.60000,100,1685123.90860
1,26.00000,-35.60000,100,1685047.15462
1,25.40000,-34.80000,100,1685044.92326
1,26.20000,-35.80000,100,1684976.46958
1,28.00000,-33.60000,100,1684862.35715
1,27.80000,-34.00000,100,1684851.46290
1,27.60000,-34.60000,100,1684848.86182
1,25.20000,-35.00000,100,1684765.35535
1,25.20000,-35.20000,100,1684624.64630
1,26.20000,-32.20000,100,1684621.46747
1,25.00000,-35.60000,100,1684504.25948
1,27.60000,-32.40000,100,1684501.86999
1,28.00000,-36.20000,100,1684499.98803
1,25.20000,-34.60000,100,1684469.65531
1,27.20000,-35.80000,100,1684344.29532
1,26.80000,-34.00000,100,1684237.23152
1,25.40000,-34.40000,100,1684221.62795
1,27.00000,-35.80000,100,1684102.78361
1,27.40000,-35.20000,100,1684100.99507
1,27.80000,-35.00000,100,1684093.97818
1,26.20000,-35.60000,100,1684081.57622
1,28.20000,-36.00000,100,1683978.02196
1,26.60000,-34.00000,100,1683958.36728
1,28.80000,-36.00000,100,1683902.62103
1,26.80000,-35.00000,100,1683877.25099
1,25.40000,-32.40000,100,1683786.69897
1,28.40000,-36.40000,100,1683645.21890
1,26.60000,-35.00000,100,1683598.38676
1,27.20000,-35.60000,100,1683449.40196
1,25.60000,-34.20000,100,1683404.25728
1,27.60000,-34.20000,100,1683389.06577
1,26.40000,-35.40000,100,1683371.96027
1,28.00000,-36.00000,100,1683338.97307
1,27.40000,-34.00000,100,1683320.17639
1,26.00000,-35.40000,100,1683295.20629
1,27.80000,-34.60000,100,1683284.12796
1,28.60000,-36.00000,100,1683276.32512
1,25.40000,-36.40000,100,1683276.16227
1,27.00000,-35.60000,100,1683207.89024
1,26.80000,-34.60000,100,1683067.40077
1,26.80000,-35.20000,100,1683055.61628
1,25.80000,-35.80000,100,1683035.28950
1,27.80000,-32.40000,100,1682937.13613
1,27.60000,-32.80000,100,1682912.58056
1,26.60000,-34.60000,100,1682788.53654
1,26.60000,-35.20000,100,1682776.75204
1,25.00000,-35.40000,100,1682752.31115
1,25.20000,-34.20000,100,1682749.87258
1,27.60000,-33.80000,100,1682661.71953
1,26.00000,-34.00000,100,1682601.87310
1,27.40000,-35.00000,100,1682562.69167
1,25.00000,-32.20000,100,1682501.61505
1,27.60000,-34.80000,100,1682369.06798
1,26.20000,-35.40000,100,1682329.62789
1,28.40000,-36.20000,100,1682281.89892
1,25.60000,-33.80000,100,1682279.40685
1,26.40000,-34.00000,100,1682164.47690
1,25.80000,-35.60000,100,1682140.39614
1,25.40000,-32.80000,100,1682131.49565
1,25.60000,-34.80000,100,1682130.09598
1,28.80000,-36.60000,100,1681982.14065
1,25.40000,-36.20000,100,1681912.84229
1,27.80000,-34.20000,100,1681824.33191
1,25.80000,-32.20000,100,1681815.68887
1,26.40000,-35.00000,100,1681804.49637
1,27.40000,-34.60000,100,1681752.84144
1,26.00000,-35.00000,100,1681727.74239
1,27.20000,-35.40000,100,1681697.45363
1,27.60000,-33.00000,100,1681672.98924
1,25.40000,-33.40000,100,1681672.14866
1,25.20000,-33.80000,100,1681625.02215
1,26.80000,-34.20000,100,1681607.60472
1,25.20000,-34.80000,100,1681475.71129
1,27.00000,-35.40000,100,1681455.94191
1,26.00000,-34.60000,100,1681432.04235
1,27.40000,-32.40000,100,1681405.84961
1,28.60000,-36.60000,100,1681355.84474
1,27.80000,-32.80000,100,1681347.84670
1,26.60000,-34.20000,100,1681328.74048
1,25.60000,-34.40000,100,1681306.80067
1,26.20000,-34.00000,100,1681122.14452
1,28.40000,-36.00000,100,1681120.88396
1,27.80000,-33.80000,100,1681096.98567
1,27.60000,-33.40000,100,1681074.48486
1,27.60000,-34.40000,100,1681031.62248
1,25.00000,-34.00000,100,1681001.07076
1,26.40000,-34.60000,100,1680994.64615
1,26.40000,-35.20000,100,1680982.86166
1,26.00000,-35.20000,100,1680906.10768
1,25.40000,-33.00000,100,1680891.90434
1,27.20000,-34.00000,100,1680887.47445
1,25.60000,-32.40000,100,1680871.87169
1,27.80000,-34.80000,100,1680804.33411
1,26.20000,-35.00000,100,1680762.16399
1,25.40000,-36.00000,100,1680751.82733
1,26.80000,-32.40000,100,1680728.64209
1,28.80000,-37.00000,100,1680682.66852
1,25.20000,-34.40000,100,1680652.41597
1,27.00000,-34.00000,100,1680645.96273
1,26.80000,-34.80000,100,1680587.60693
1,25.00000,-35.00000,100,1680503.92159
1,26.80000,-33.80000,100,1680482.75429
1,26.60000,-32.40000,100,1680449.77786
1,25.80000,-35.40000,100,1680388.44781
1,25.00000,-35.20000,100,1680363.21254
1,25.60000,-36.40000,100,1680361.33499
1,26.60000,-34.80000,100,1680308.74269
1,27.40000,-34.20000,100,1680293.04539
1,25.20000,-32.40000,100,1680217.48699
1,25.00000,-34.60000,100,1680208.22155
1,26.60000,-33.80000,100,1680203.89005
1,28.80000,-36.80000,100,1680159.16956
1,27.20000,-35.00000,100,1680129.98973
1,27.80000,-33.00000,100,1680108.25538
1,28.60000,-37.00000,100,1680056.37262
1,26.00000,-34.20000,100,1679972.24630
1,26.20000,-34.60000,100,1679952.31377
1,26.20000,-35.20000,100,1679940.52927
1,25.40000,-33.20000,100,1679932.55555
1,27.00000,-35.00000,100,1679888.47801
1,27.60000,-32.60000,100,1679876.78449
1,25.40000,-33.60000,100,1679851.87198
1,27.40000,-32.80000,100,1679816.56018
1,25.20000,-36.40000,100,1679706.95029
1,25.80000,-34.00000,100,1679695.11462
1,27.40000,-33.80000,100,1679565.69915
1,26.40000,-34.20000,100,1679534.85010
1,28.60000,-36.80000,100,1679532.87366
1,27.80000,-33.40000,100,1679509.75100
1,27.80000,-34.40000,100,1679466.88862
1,28.20000,-36.60000,100,1679368.91218
1,27.60000,-33.20000,100,1679334.89175
1,27.20000,-34.60000,100,1679320.13951
1,27.20000,-35.20000,100,1679308.35501
1,27.40000,-34.80000,100,1679273.04760
1,26.80000,-34.40000,100,1679250.16143
1,25.60000,-32.80000,100,1679216.66837
1,25.40000,-32.60000,100,1679161.61347
1,26.00000,-32.40000,100,1679093.28367
1,27.00000,-34.60000,100,1679078.62779
1,26.80000,-32.80000,100,1679073.43878
1,27.00000,-35.20000,100,1679066.84330
1,25.60000,-36.20000,100,1678998.01501
1,27.20000,-32.40000,100,1678973.14767
1,26.60000,-34.40000,100,1678971.29720
1,26.00000,-33.80000,100,1678847.39587
1,27.60000,-36.40000,100,1678828.99842
1,25.80000,-35.00000,100,1678820.98391
1,26.60000,-32.80000,100,1678794.57454
1,25.60000,-33.40000,100,1678757.32138
1,27.00000,-32.40000,100,1678731.63596
1,26.40000,-32.40000,100,1678655.88747
1,28.00000,-36.60000,100,1678595.88903
1,27.40000,-33.00000,100,1678576.96887
1,25.20000,-32.80000,100,1678562.28368
1,25.80000,-34.60000,100,1678525.28387
1,26.40000,-34.80000,100,1678514.85231
1,26.20000,-34.20000,100,1678492.51771
1,25.00000,-34.20000,100,1678488.43882
1,26.00000,-34.80000,100,1678438.09832
1,26.40000,-33.80000,100,1678409.99967
1,25.20000,-36.20000,100,1678343.63031
1,27.80000,-32.60000,100,1678312.05063
1,25.20000,-33.40000,100,1678102.93669
1,28.20000,-37.00000,100,1678069.44005
1,25.80000,-35.20000,100,1677999.34920
1,27.40000,-33.40000,100,1677978.46448
1,25.60000,-33.00000,100,1677977.07706
1,27.40000,-34.40000,100,1677935.60210
1,27.20000,-34.20000,100,1677860.34345
1,25.60000,-36.00000,100,1677837.00004
1,26.80000,-33.00000,100,1677833.84746
1,27.80000,-33.20000,100,1677770.15789
1,27.00000,-34.20000,100,1677618.83174
1,26.00000,-34.40000,100,1677614.80301
1,26.20000,-32.40000,100,1677613.55509
1,26.60000,-33.00000,100,1677554.98323
1,28.20000,-36.80000,100,1677545.94110
1,26.20000,-34.80000,100,1677472.51992
1,27.60000,-36.20000,100,1677465.67844
1,25.40000,-36.60000,100,1677447.62593
1,26.00000,-32.80000,100,1677438.08036
1,27.20000,-32.80000,100,1677383.85825
1,26.20000,-33.80000,100,1677367.66728
1,25.20000,-33.00000,100,1677322.69236
1,27.60000,-33.60000,100,1677319.35738
1,28.00000,-37.00000,100,1677296.41690
1,27.80000,-36.40000,100,1677264.26456
1,25.00000,-33.80000,100,1677246.59353
1,26.80000,-33.40000,100,1677235.34308
1,25.00000,-34.80000,100,1677214.27753
1,25.20000,-36.00000,100,1677182.61535
1,26.40000,-34.40000,100,1677177.40681
1,27.00000,-32.80000,100,1677142.34653
1,27.20000,-33.80000,100,1677132.99722
1,25.80000,-34.20000,100,1677065.48782
1,25.60000,-33.20000,100,1677017.72827
1,26.40000,-32.80000,100,1677000.68416
1,26.60000,-33.40000,100,1676956.47884
1,25.60000,-33.60000,100,1676937.04470
1,27.00000,-33.80000,100,1676891.48550
1,27.20000,-34.80000,100,1676840.34566
1,27.40000,-32.60000,100,1676780.76411
1,28.00000,-36.80000,100,1676772.91795
1,27.00000,-34.80000,100,1676598.83395
1,28.40000,-36.60000,100,1676511.77419
1,25.00000,-34.40000,100,1676390.98221
1,25.20000,-33.20000,100,1676363.34357
1,27.60000,-36.00000,100,1676304.66348
1,25.20000,-33.60000,100,1676282.66000
1,25.60000,-32.60000,100,1676246.78619
1,27.40000,-33.20000,100,1676238.87137
1,25.00000,-36.40000,100,1676233.05871
1,26.00000,-33.00000,100,1676198.48904
1,25.40000,-37.00000,100,1676148.15380
1,27.20000,-33.00000,100,1676144.26693
1,26.20000,-34.40000,100,1676135.07443
1,26.80000,-32.60000,100,1676103.55659
1,26.20000,-32.80000,100,1675958.35178
1,25.80000,-33.80000,100,1675940.63739
1,27.00000,-33.00000,100,1675902.75521
1,27.80000,-36.20000,100,1675900.94458
1,26.80000,-36.40000,100,1675863.13859
1,26.60000,-32.60000,100,1675824.69236
1,26.40000,-33.00000,100,1675761.09284
1,27.80000,-33.60000,100,1675754.62352
1,27.40000,-36.40000,100,1675732.97804
1,26.40000,-36.40000,100,1675677.23747
1,25.40000,-36.80000,100,1675624.65484
1,26.00000,-33.40000,100,1675599.98466
1,25.20000,-32.60000,100,1675592.40149
1,26.60000,-36.40000,100,1675584.27436
1,27.20000,-33.40000,100,1675545.76255
1,25.80000,-34.80000,100,1675531.33985
1,27.20000,-34.40000,100,1675502.90017
1,26.80000,-33.20000,100,1675495.74996
1,25.00000,-32.40000,100,1675493.70266
1,27.00000,-33.40000,100,1675304.25083
1,27.00000,-34.40000,100,1675261.38845
1,26.60000,-33.20000,100,1675216.88573
1,28.40000,-37.00000,100,1675212.30206
1,26.40000,-33.40000,100,1675162.58846
1,26.80000,-33.60000,100,1675140.39213
1,25.00000,-36.20000,100,1674869.73873
1,26.60000,-33.60000,100,1674861.52790
1,25.80000,-32.40000,100,1674807.77648
1,27.80000,-36.00000,100,1674739.92962
1,26.00000,-36.40000,100,1674736.67327
1,26.20000,-33.00000,100,1674718.76046
1,25.80000,-34.40000,100,1674708.04453
1,28.40000,-36.80000,100,1674688.80310
1,25.60000,-36.60000,100,1674532.79865
1,26.80000,-36.20000,100,1674499.81861
1,26.00000,-32.60000,100,1674468.19817
1,27.40000,-36.20000,100,1674369.65806
1,27.20000,-32.60000,100,1674348.06217
1,26.40000,-36.20000,100,1674313.91749
1,27.40000,-33.60000,100,1674223.33700
1,26.60000,-36.20000,100,1674220.95438
1,26.20000,-33.40000,100,1674120.25607
1,27.00000,-32.60000,100,1674106.55046
1,26.40000,-32.60000,100,1674030.80197
1,25.20000,-36.60000,100,1673878.41395
1,26.00000,-33.20000,100,1673860.39155
1,25.00000,-32.80000,100,1673838.49935
1,27.20000,-33.20000,100,1673806.16943
1,26.20000,-36.40000,100,1673771.09487
1,25.00000,-33.40000,100,1673724.50806
1,25.00000,-36.00000,100,1673708.72377
1,27.00000,-33.20000,100,1673564.65772
1,26.00000,-33.60000,100,1673505.03371
1,26.40000,-33.20000,100,1673422.99534
1,26.00000,-36.20000,100,1673373.35329
1,26.80000,-36.00000,100,1673338.80365
1,25.60000,-37.00000,100,1673233.32652
1,27.40000,-36.00000,100,1673208.64310
1,26.40000,-36.00000,100,1673152.90253
1,25.80000,-32.80000,100,1673152.57317
1,26.40000,-33.60000,100,1673067.63751
1,26.60000,-36.00000,100,1673059.93942
1,26.20000,-32.60000,100,1672988.46959
1,25.00000,-33.00000,100,1672944.26373
1,25.60000,-36.80000,100,1672709.82756
1,25.80000,-33.40000,100,1672693.22618
1,25.20000,-37.00000,100,1672578.94182
1,26.20000,-36.20000,100,1672407.77489
1,26.20000,-33.20000,100,1672380.66296
1,26.00000,-36.00000,100,1672212.33833
1,27.20000,-36.40000,100,1672115.87733
1,25.20000,-36.80000,100,1672055.44287
1,26.20000,-33.60000,100,1672025.30513
1,25.00000,-33.20000,100,1671984.91494
1,25.80000,-33.00000,100,1671912.98185
1,25.00000,-33.60000,100,1671904.23137
1,27.00000,-36.40000,100,1671874.36561
1,25.80000,-36.40000,100,1671829.91479
1,27.20000,-33.60000,100,1671790.63506
1,27.60000,-36.60000,100,1671645.34750
1,27.00000,-33.60000,100,1671549.12335
1,26.20000,-36.00000,100,1671246.75993
1,25.80000,-33.20000,100,1670953.63307
1,27.80000,-36.60000,100,1670878.42449
1,25.00000,-32.60000,100,1670868.61716
1,27.20000,-36.20000,100,1670752.55735
1,25.80000,-33.60000,100,1670598.27524
1,27.00000,-36.20000,100,1670511.04563
1,25.80000,-36.20000,100,1670466.59481
1,25.00000,-36.60000,100,1670404.52238
1,27.60000,-37.00000,100,1670345.87537
1,25.80000,-32.60000,100,1670182.69098
1,26.80000,-36.60000,100,1670034.60226
1,26.40000,-36.60000,100,1669848.70113
1,27.60000,-36.80000,100,1669822.37641
1,26.60000,-36.60000,100,1669755.73802
1,27.20000,-36.00000,100,1669591.54239
1,27.80000,-37.00000,100,1669578.95236
1,27.00000,-36.00000,100,1669350.03067
1,25.80000,-36.00000,100,1669305.57985
1,25.00000,-37.00000,100,1669105.05025
1,27.80000,-36.80000,100,1669055.45341
1,26.00000,-36.60000,100,1668908.13693
1,26.80000,-37.00000,100,1668735.13013
1,25.00000,-36.80000,100,1668581.55129
1,27.40000,-36.60000,100,1668549.32712
1,26.40000,-37.00000,100,1668549.22900
1,26.60000,-37.00000,100,1668456.26589
1,26.80000,-36.80000,100,1668211.63117
1,26.40000,-36.80000,100,1668025.73005
1,26.20000,-36.60000,100,1667942.55853
1,26.60000,-36.80000,100,1667932.76693
1,26.00000,-37.00000,100,1667608.66480
1,27.40000,-37.00000,100,1667249.85499
1,26.00000,-36.80000,100,1667085.16584
1,27.40000,-36.80000,100,1666726.35603
1,26.20000,-37.00000,100,1666643.08640
1,27.20000,-36.60000,100,1666287.34099
1,26.20000,-36.80000,100,1666119.58744
1,27.00000,-36.60000,100,1666045.82928
1,25.80000,-36.60000,100,1666001.37845
1,27.20000,-37.00000,100,1664987.86886
1,27.00000,-37.00000,100,1664746.35715
1,25.80000,-37.00000,100,1664701.90632
1,27.20000,-36.80000,100,1664464.36991
1,27.00000,-36.80000,100,1664222.85819
1,25.80000,-36.80000,100,1664178.40737
